product_id,short_description
13681,109462,['facecare']
13682,109463,"['detergentpowder,liquid']"
13683,109464,"['healthy,bakedsnacks']"
13684,109465,['eaudeparfum']
13685,109466,['petmeals&treats']
13686,109467,['bodycare']
13687,109468,['bodysprays&mists']
13688,109469,['eyecare']
13689,109470,"[""men'sdeodorants""]"
13690,109471,['hairoil&serum']
13691,109472,"['mops,wipers']"
13692,109473,['coffee&pre-mix']
13693,109474,['water&fridgebottles']
13694,109475,['bath&shower']
13695,109476,['cereal&granolabars']
13696,109477,['floor&othercleaners']
13697,109478,['ayurveda']
13698,109479,"['paneer,tofu&cream']"
13699,109480,['poojathali&bells']
13700,109481,['internationalchocolates']
13701,109482,"['flavoured,soyamilk']"
13702,109483,['wholespices']
13703,109484,['bathingbars&soaps']
13704,109485,"['cups,mugs&tumblers']"
13705,109486,['kitchentools&otheraccessories']
13706,109487,"['baking,cakedecorations']"
13707,109488,['plates&bowls']
13708,109489,['chocolates']
13709,109490,"['bakerybiscuits,cookies']"
13710,109491,['quinoa&grains']
13711,109492,['breakfast&snackmixes']
13712,109493,['babywipes']
13713,109494,['juices']
13714,109495,['lighters']
13715,109496,['thai&asiansauces']
13716,109497,['toilet&otherbrushes']
13717,109498,['heat&eatreadymeals']
13718,109499,['icecreams']
13719,109500,['bodycare']
13720,109501,"['mops,wipers']"
13721,109502,['aromatherapy']
13722,109503,['wallhooks&hangers']
13723,109504,['lamp&lampoil']
13724,109505,"['baking,cakedecorations']"
13725,109506,['powderedspices']
13726,109507,['bodysprays&mists']
13727,109508,"['tinned,packedsweets']"
13728,109509,['facecare']
13729,109510,"[""women'sdeodorants""]"
13730,109511,"['luxurychocolates,gifts']"
13731,109512,"['cookies,biscotti,wafer']"
13732,109513,['chickensausages']
13733,109514,['gourmettea&teabags']
13734,109515,['insectrepellent']
13735,109516,"['healthy,bakedsnacks']"
13736,109517,['urad&otherdals']
13737,109518,['instantpasta']
13738,109519,"['mops,wipers']"
13739,109520,['shavingcare']
13740,109521,"['currypaste,coconutmilk']"
13741,109522,['diapers']
13742,109523,['haircolor']
13743,109524,['bowls&vessels']
13744,109525,['bakingtools&brushes']
13745,109526,['hairstyling']
13746,109527,['toothbrush']
13747,109528,['aromatherapy']
13748,109529,['airfreshener']
13749,109530,['steelstoragecontainers']
13750,109531,"['agarbatti,incensesticks']"
13751,109532,['instantcoffee']
13752,109533,['handwash&sanitizers']
13753,109534,"['bakewaremoulds,cutters']"
13754,109535,['haircare&styling']
13755,109536,['bodycare']
13756,109537,['hairoil&serum']
13757,109538,"['jam,conserve,marmalade']"
13758,109539,['ayurveda']
13759,109540,['plates&bowls']
13760,109541,['ayurveda']
13761,109542,['giftsets']
13762,109543,['granola&cerealbars']
13763,109544,['knives&peelers']
13764,109545,['babybath']
13765,109546,['facecare']
13766,109547,['gourmettea&teabags']
13767,109548,['giftwraps&bags']
13768,109549,"['luxurychocolates,gifts']"
13769,109550,['roastedseeds&nuts']
13770,109551,['aromatherapy']
13771,109552,['importednoodles']
13772,109553,['facecare']
13773,109554,['homebaking']
13774,109555,['teacakes&slicecakes']
13775,109556,['chickensausages']
13776,109557,['glassware']
13777,109558,"['metal,furniturecleaner']"
13778,109559,['petcollars&leashes']
13779,109560,['plates&bowls']
13780,109561,['hairoil&serum']
13781,109562,['muesli&ricecakes']
13782,109563,['gourmettea&teabags']
13783,109564,['babyoralcare']
13784,109565,"['croissants,bagels']"
13785,109566,['organicmasalas&spices']
13786,109567,['facecare']
13787,109568,"['gourd,pumpkin,drumstick']"
13788,109569,['namkeen&savourysnacks']
13789,109570,['haircolor']
13790,109571,['bodycare']
13791,109572,['flours&pre-mixes']
13792,109573,"['notebooks,files,folders']"
13793,109574,['kitchentools&otheraccessories']
13794,109575,['chickensausages']
13795,109576,"['utensilscrub-pad,glove']"
13796,109577,['moustache&beardcare']
13797,109578,"['strainer,ladle,spatula']"
13798,109579,['facecare']
13799,109580,['shavingcare']
13800,109581,['homebaking']
13801,109582,['internationalcheese']
13802,109583,['battery&electrical']
13803,109584,['bathingaccessories']
13804,109585,"['strainer,ladle,spatula']"
13805,109586,['diapers']
13806,109587,['steellunchboxes']
13807,109588,['importednoodles']
13808,109589,['lunchboxes']
13809,109590,['mustard&cheesesauces']
13810,109591,['homebaking']
13811,109592,['eaudeparfum']
13812,109593,"['cups,mugs&tumblers']"
13813,109594,['kitchentools&otheraccessories']
13814,109595,['rice&otherflours']
13815,109596,['chips&cornsnacks']
13816,109597,['mosquitorepellent']
13817,109598,['copperutensils']
13818,109599,['candles&matchbox']
13819,109600,['dustcloth&wipes']
13820,109601,['lunchboxes']
13821,109602,['heat&eatreadymeals']
13822,109603,['containerssets']
13823,109604,['kitchentools&otheraccessories']
13824,109605,"['notebooks,files,folders']"
13825,109606,['namkeen&savourysnacks']
13826,109607,"[""men'sdeodorants""]"
13827,109608,"['brown,wheat&multigrain']"
13828,109609,"['notebooks,files,folders']"
13829,109610,['namkeen&savourysnacks']
13830,109611,['bodycare']
13831,109612,['frozenvegsnacks']
13832,109613,['ayurveda']
13833,109614,['everydaymedicine']
13834,109615,['dustcloth&wipes']
13835,109616,['water&fridgebottles']
13836,109617,['flours&pre-mixes']
13837,109618,['eaudeparfum']
13838,109619,['facecare']
13839,109620,"['luxurychocolates,gifts']"
13840,109621,['rice&otherflours']
13841,109622,['umbrella']
13842,109623,['petcleaning&grooming']
13843,109624,['gourmetjuices&drinks']
13844,109625,['basmatirice']
13845,109626,['kitchentools&otheraccessories']
13846,109627,['mukhwas']
13847,109628,['bathingbars&soaps']
13848,109629,"[""men'sdeodorants""]"
13849,109630,['facemasks&safetygears']
13850,109631,['kadai&frypans']
13851,109632,"['kiwi,melon,citrusfruit']"
13852,109633,"[""men'sdeodorants""]"
13853,109634,['hair&scalptreatment']
13854,109635,"['detergentpowder,liquid']"
13855,109636,['bodysprays&mists']
13856,109637,['teabags']
13857,109638,['cookies']
13858,109639,['roastedseeds&nuts']
13859,109640,['granola&cerealbars']
13860,109641,['eaudetoilette']
13861,109642,['bodycare']
13862,109643,['soya&mustardoils']
13863,109644,"['organicsugar,jaggery']"
13864,109645,['urad&otherdals']
13865,109646,"['healthy,bakedsnacks']"
13866,109647,['chips&cornsnacks']
13867,109648,['pressurecookers']
13868,109649,['facecare']
13869,109650,['pettoys']
13870,109651,['tools&accessories']
13871,109652,"['jams,marmalade,spreads']"
13872,109653,['roastedseeds&nuts']
13873,109654,['tomatoes&vegetables']
13874,109655,['powderedspices']
13875,109656,"['papernapkin,tissuebox']"
13876,109657,['leaf&dusttea']
13877,109658,['organicfruits']
13878,109659,['toothpaste']
13879,109660,['plates&bowls']
13880,109661,"['marshmallow,candy,jelly']"
13881,109662,['shampoo&conditioner']
13882,109663,"[""men'sdeodorants""]"
13883,109664,['shoepolish']
13884,109665,"['cups,mugs&tumblers']"
13885,109666,['frozennon-vegsnacks']
13886,109667,['facecare']
13887,109668,['insectrepellent']
13888,109669,['sanitarynapkins']
13889,109670,['facecare']
13890,109671,['frozenindianbreads']
13891,109672,"['mops,wipers']"
13892,109673,"['mops,wipers']"
13893,109674,['teabags']
13894,109675,['sanitarynapkins']
13895,109676,['importednoodles']
13896,109677,['ayurveda']
13897,109678,['cheese']
13898,109679,['sanitarynapkins']
13899,109680,['chickensausages']
13900,109681,['plates&bowls']
13901,109682,['dryshampoo&conditioner']
13902,109683,['internationalcheese']
13903,109684,"['caps,balloons&candles']"
13904,109685,['kids(5+yrs)']
13905,109686,['namkeen&savourysnacks']
13906,109687,['pastries&brownies']
13907,109688,"['baking,cakedecorations']"
13908,109689,['greentea']
13909,109690,['namkeen&savourysnacks']
13910,109691,['ayurveda']
13911,109692,['facecare']
13912,109693,['wallhooks&hangers']
13913,109694,['nachos&chips']
13914,109695,['tawa&saucepan']
13915,109696,['homebaking']
13916,109697,['kitchentools&otheraccessories']
13917,109698,['organicmasalas&spices']
13918,109699,['pastas&spaghetti']
13919,109700,['mukhwas']
13920,109701,['creambiscuits&wafers']
13921,109702,['heat&eatreadymeals']
13922,109703,['birthday&partycakes']
13923,109704,['otherdryfruits']
13924,109705,['cannedseafood']
13925,109706,['cfl&ledbulbs']
13926,109707,['facecare']
13927,109708,['internationalcheese']
13928,109709,['breakfast&snackmixes']
13929,109710,['frozennon-vegsnacks']
13930,109711,['sexualwellness']
13931,109712,"['fabricpre,postwash']"
13932,109713,"['cookies,biscotti,wafer']"
13933,109714,['blendedcookingoils']
13934,109715,"['pen,pencils']"
13935,109716,['hairoil&serum']
13936,109717,"['marshmallow,candy,jelly']"
13937,109718,['facecare']
13938,109719,['facecare']
13939,109720,['bathingbars&soaps']
13940,109721,['eaudetoilette']
13941,109722,['choco&nutspread']
13942,109723,['otheredibleoils']
13943,109724,"['agarbatti,incensesticks']"
13944,109725,['juices']
13945,109726,['teabags']
13946,109727,['powderedspices']
13947,109728,['eaudetoilette']
13948,109729,['umbrella']
13949,109730,['steellunchboxes']
13950,109731,['bathingbars&soaps']
13951,109732,['soothers&teethers']
13952,109733,['plates&tumblers']
13953,109734,['airfreshener']
13954,109735,['coffee&pre-mix']
13955,109736,['rice&otherflours']
13956,109737,['bodycare']
13957,109738,['containerssets']
13958,109739,['bodysprays&mists']
13959,109740,['boiled&steamrice']
13960,109741,['glassware']
13961,109742,['toothbrush']
13962,109743,['bathingbars&soaps']
13963,109744,['namkeen&savourysnacks']
13964,109745,['pasta&macaroni']
13965,109746,"['metal,furniturecleaner']"
13966,109747,"['flavoured,soyamilk']"
13967,109748,"['croissants,bagels']"
13968,109749,['internationalchocolates']
13969,109750,['bathingbars&soaps']
13970,109751,"[""men'sdeodorants""]"
13971,109752,"['cups,mugs&tumblers']"
13972,109753,['quinoa&grains']
13973,109754,['muesli&ricecakes']
13974,109755,"['herbs,seasonings&rubs']"
13975,109756,"[""men'sdeodorants""]"
13976,109757,['moustache&beardcare']
13977,109758,['glassware']
13978,109759,['bodyscrubs&exfoliants']
13979,109760,['premiumcookies']
13980,109761,['boiled&steamrice']
13981,109762,['haircare&styling']
13982,109763,['leaf&dusttea']
13983,109764,['eaudeparfum']
13984,109765,"['healthy,bakedsnacks']"
13985,109766,['marigold']
13986,109767,['coffee&pre-mix']
13987,109768,['cereals&millets']
13988,109769,['eyecare']
13989,109770,['pettoys']
13990,109771,['hairremoval']
13991,109772,['haircare&styling']
13992,109773,['gourmetpopcorn']
13993,109774,['hairoil&serum']
13994,109775,['hairremoval']
13995,109776,"['tinned,packedsweets']"
13996,109777,['juices']
13997,109778,['facecare']
13998,109779,"['cookies,biscotti,wafer']"
13999,109780,['petmeals&treats']
14000,109781,"['agarbatti,incensesticks']"
14001,109782,['water&fridgebottles']
14002,109783,"['baking,cakedecorations']"
14003,109784,"['cookies,biscotti,wafer']"
14004,109785,['water&fridgebottles']
14005,109786,['namkeen&savourysnacks']
14006,109787,"['notebooks,files,folders']"
14007,109788,['teacakes&slicecakes']
14008,109789,['premiumcookies']
14009,109790,['carfreshener']
14010,109791,['eaudetoilette']
14011,109792,['coffee&pre-mix']
14012,109793,['tampons&menstrualcups']
14013,109794,['facecare']
14014,109795,['petcollars&leashes']
14015,109796,['petcleaning&grooming']
14016,109797,['aromatherapy']
14017,109798,"['marshmallow,candy,jelly']"
14018,109799,['babybuds']
14019,109800,['importedcleaners']
14020,109801,['lunchboxes']
14021,109802,"['hangers,clips&rope']"
14022,109803,['eyes']
14023,109804,"['healthy,bakedsnacks']"
14024,109805,"['agarbatti,incensesticks']"
14025,109806,['petmeals&treats']
14026,109807,"['currypaste,coconutmilk']"
14027,109808,['gourmettea&teabags']
14028,109809,"['marshmallow,candy,jelly']"
14029,109810,['hairoil&serum']
14030,109811,['water&fridgebottles']
14031,109812,['juices']
14032,109813,['cfl&ledbulbs']
14033,109814,['instantnoodles']
14034,109815,['aromatherapy']
14035,109816,"['papads,readytofry']"
14036,109817,['petmeals&treats']
14037,109818,['sanitarynapkins']
14038,109819,['shavingcare']
14039,109820,['wholespices']
14040,109821,['gourmetjuices&drinks']
14041,109822,['facecare']
14042,109823,"['pure,pomaceoliveoil']"
14043,109824,['importedcleaners']
14044,109825,['everydaymedicine']
14045,109826,['bathingbars&soaps']
14046,109827,"['bakerybiscuits,cookies']"
14047,109828,['coffee&pre-mix']
14048,109829,['diapers']
14049,109830,"[""men'sdeodorants""]"
14050,109831,"['hummus,cheese,salsadip']"
14051,109832,"['healthy,bakedsnacks']"
14052,109833,['showergel&bodywash']
14053,109834,['antiseptics&bandages']
14054,109835,"['marshmallow,candy,jelly']"
14055,109836,['haircolor']
14056,109837,['aromatherapy']
14057,109838,['lunchboxes']
14058,109839,['everydaymedicine']
14059,109840,['homebaking']
14060,109841,['glassware']
14061,109842,['floor&othercleaners']
14062,109843,['heat&eatreadymeals']
14063,109844,['seasonalfruits']
14064,109845,['glassware']
14065,109846,['containerssets']
14066,109847,['eaudeparfum']
14067,109848,['facecare']
14068,109849,['games&calculators']
14069,109850,['blendedmasalas']
14070,109851,['containerssets']
14071,109852,['pressurecookers']
14072,109853,"[""women'sdeodorants""]"
14073,109854,"['olive,jalapeno,gherkin']"
14074,109855,['ayurveda']
14075,109856,['heat&eatreadymeals']
14076,109857,['babyoil&shampoo']
14077,109858,['breadsticks&lavash']
14078,109859,['facecare']
14079,109860,['diapers']
14080,109861,['dessertmixes']
14081,109862,['exoticsugar&salt']
14082,109863,['breakfast&snackmixes']
14083,109864,['cookies']
14084,109865,['bodycare']
14085,109866,['ayurveda']
14086,109867,['shampoo&conditioner']
14087,109868,['wholespices']
14088,109869,['dryfruits&berries']
14089,109870,['roastedseeds&nuts']
14090,109871,['basmatirice']
14091,109872,['blendedmasalas']
14092,109873,['honey']
14093,109874,['floor&othercleaners']
14094,109875,['organicmasalas&spices']
14095,109876,['facecare']
14096,109877,['containerssets']
14097,109878,['cheese']
14098,109879,['bathsalts&oils']
14099,109880,['dishwashliquids&pastes']
14100,109881,"['pots,planters&trays']"
14101,109882,['facecare']
14102,109883,['organicdals&pulses']
14103,109884,['toilet&otherbrushes']
14104,109885,['chocolates']
14105,109886,"['flavoured,soyamilk']"
14106,109887,"['caps,balloons&candles']"
14107,109888,['bodycare']
14108,109889,['toothpaste']
14109,109890,['freshfish']
14110,109891,"['currypaste,coconutmilk']"
14111,109892,['homebaking']
14112,109893,['internationalchocolates']
14113,109894,['importednoodles']
14114,109895,['babycreams&lotions']
14115,109896,['tomatoketchup&sauces']
14116,109897,['ayurveda']
14117,109898,['ayurveda']
14118,109899,['dishwashbars&powders']
14119,109900,['battery&electrical']
14120,109901,['containerssets']
14121,109902,['containerssets']
14122,109903,"['bakerybiscuits,cookies']"
14123,109904,"['herbs,seasonings&rubs']"
14124,109905,['casserole']
14125,109906,['moustache&beardcare']
14126,109907,['roastedseeds&nuts']
14127,109908,"['marshmallow,candy,jelly']"
14128,109909,['petcleaning&grooming']
14129,109910,['chilli&soyasauce']
14130,109911,['honey']
14131,109912,['cookingpastes']
14132,109913,['dryfruits&berries']
14133,109914,['bathingbars&soaps']
14134,109915,['containerssets']
14135,109916,['groundcoffee']
14136,109917,['facecare']
14137,109918,['dustbins']
14138,109919,['teacakes&slicecakes']
14139,109920,['water&fridgebottles']
14140,109921,['teacakes&slicecakes']
14141,109922,['facecare']
14142,109923,['aromatherapy']
14143,109924,['plates&tumblers']
14144,109925,['dryfruits&berries']
14145,109926,"['olive,jalapeno,gherkin']"
14146,109927,['shavingcare']
14147,109928,['sexualwellness']
14148,109929,['shampoo&conditioner']
14149,109930,"['detergentpowder,liquid']"
14150,109931,['cashews']
14151,109932,['healthdrinks']
14152,109933,['kitchentools&otheraccessories']
14153,109934,"['marshmallow,candy,jelly']"
14154,109935,['chips&cornsnacks']
14155,109936,['lunchboxes']
14156,109937,"['brown,wheat&multigrain']"
14157,109938,['frozenindianbreads']
14158,109939,['blendedmasalas']
14159,109940,['hair&scalptreatment']
14160,109941,['wine&ricevinegar']
14161,109942,"['pen,pencils']"
14162,109943,['lunchboxes']
14163,109944,['bathingaccessories']
14164,109945,['ayurveda']
14165,109946,"[""men'sdeodorants""]"
14166,109947,['kitchentools&otheraccessories']
14167,109948,['importednoodles']
14168,109949,['petcollars&leashes']
14169,109950,['muffins&cupcakes']
14170,109951,['facecare']
14171,109952,['airfreshener']
14172,109953,['petcollars&leashes']
14173,109954,['shampoo&conditioner']
14174,109955,['airfreshener']
14175,109956,['facecare']
14176,109957,"['flavoured,soyamilk']"
14177,109958,['antiseptics&bandages']
14178,109959,['diapers']
14179,109960,['mosquitorepellent']
14180,109961,['babycreams&lotions']
14181,109962,"['olive,jalapeno,gherkin']"
14182,109963,"['sooji,maida&besan']"
14183,109964,['facecare']
14184,109965,"['papads,readytofry']"
14185,109966,['haircolor']
14186,109967,['plates&bowls']
14187,109968,['kitchentools&otheraccessories']
