product_id,product_name,short_description
15324,111105,"Padded Harness - 1 inch, Black Colour",['petcollars&leashes']
15325,111106,"Beer - Cranberry, Non-Alcoholic","['non-alcoholicbeer,wine']"
15326,111107,Daisy Coffee Mugs - Moon M216,"['cups,mugs&tumblers']"
15327,111108,"Multipurpose Basket- Plastic, A61, Cream, Royal, 24030CR","['laundry,storagebaskets']"
15328,111109,Facial Kit - Pearl White,['facecare']
15329,111110,Organic Rice Mix - Flaxseed,['breakfast&snackmixes']
15330,111111,Walnut/Akrodu - Kernels,['otherdryfruits']
15331,111112,Variety Protein Bars Cranberry Orange-Kesar Almond Fudge-Coconut,['cereal&granolabars']
15332,111113,"After Lunch With Green Tea, Ginger, Tulsi, Rock Salt",['greentea']
15333,111114,Japanese Teriyaki Sauce,['thai&asiansauces']
15334,111115,"Disney Fish Frenzy - Finding Dory Card Game for Kids, Multicolour, Gift",['games&calculators']
15335,111116,Cheese & Herb Lavash,['breadsticks&lavash']
15336,111117,Chef Thai Green Curry,['heat&eatreadymeals']
15337,111118,Canada - Urban Glow Skin Brightening Day Cream SPF 20,['facecare']
15338,111119,Large Pizza- Chicken Overload  475g+Tandoori Chicken Tikka 450g+BBQ Chicken 450g,['frozennon-vegsnacks']
15339,111120,Chips - Mediterranean,['nachos&chips']
15340,111121,Soan Papdi,"['tinned,packedsweets']"
15341,111122,"Loofah/Sponge Scrubber/Body Bath  - Jute, Brown, BH-022 BRN",['bathingaccessories']
15342,111123,Premium Care Large - 44 Diaper Pants,['diapers']
15343,111124,"Frost Stainless Steel Bottle With Steel Cap - Steel Matt Finish, PXP 1004 CV",['water&fridgebottles']
15344,111125,"Hard Anodised Tadka Pan-Vagaria, 130 mm (35038)",['kadai&frypans']
15345,111126,Refreshing Body Oil With Terai Mint & Sugandhara,['aromatherapy']
15346,111127,Alkaline Battery AA Ultima 2115 BP2,['battery&electrical']
15347,111128,Vermicelli - Kodo Millet,['vermicelli']
15348,111129,Berrylicious,['dryfruits&berries']
15349,111130,Whole Wheat Rusk - Sweet,['rusks']
15350,111131,Original Kombucha - Zero Sugar,"['aerated,still,sparkling']"
15351,111132,Maida 1 Kg + Besan Flour 1 Kg + Rice - Flour 1 Kg,"['sooji,maida&besan']"
15352,111133,"Coffee - Powder, Premium Blended",['groundcoffee']
15353,111134,Phyto-Rx Daily Deep Cleansing Face Wash,['facecare']
15354,111135,Jojoba Vegetable Oil,['aromatherapy']
15355,111136,Alkaline Battery Power AAA - Long Lasting Power,['battery&electrical']
15356,111137,"Face Wash - Instant Fairness, MENs, Rapid Action",['face&body']
15357,111138,Hair Fruits Hair Dryness Control Conditioning Shampoo,['shampoo&conditioner']
15358,111139,"Zippy Extra Soft Toothbrush For Kids - Red, Ages 3+",['toothbrush']
15359,111140,Baby Dry Medium - 20 Diapers,['diapers']
15360,111141,"Hard Anodised Tawa - AT28, 28 Cm",['tawa&saucepan']
15361,111142,Mexican Chicken Pizza,['frozennon-vegsnacks']
15362,111143,Green Clay Mask,['facecare']
15363,111144,Mad Angles - Very Peri Peri,['namkeen&savourysnacks']
15364,111145,"Organic Masala Soda Instant Drink Premix - Sugar-Free, Ultra-Low GI, Vegan",['healthdrinks']
15365,111146,Namkeen - Corn Flakes Mixture,['namkeen&savourysnacks']
15366,111147,Scissors - Trendy Cut,"['scissor,glue&tape']"
15367,111148,Almond Body Care Cleanser,['showergel&bodywash']
15368,111149,Native Haat - Badam Vita,['kids(5+yrs)']
15369,111150,Baby Wash Top-To-Toe,['babybath']
15370,111151,Intense Nourishing Conditioner,['shampoo&conditioner']
15371,111152,Deli Jelly,"['marshmallow,candy,jelly']"
15372,111153,Stainless Steel Idli Maker,['cookwaresets']
15373,111154,Durum Wheat Pasta - Penne,['pastas&spaghetti']
15374,111155,Protein Bar - Hazlenut Toffee,['cereal&granolabars']
15375,111156,Special Puliyogare Gojju,['powderedspices']
15376,111157,Chakaash - Chyawanprash Toffee,['ayurveda']
15377,111158,Rich Moisture Bar,['babybath']
15378,111159,Man - Brown Eau De Toilette Deodorant,"[""men'sdeodorants""]"
15379,111160,Underarm Roll On Deodorant For Women - Aloe Vera,"[""women'sdeodorants""]"
15380,111161,Instant - Rava Upma Mix,['heat&eatreadymeals']
15381,111162,Beard Growth Oil,['moustache&beardcare']
15382,111163,"Spice Bottles - Metal, Nested With Stand, Black",['racks&holders']
15383,111164,Haritaki Powder,['supplements&proteins']
15384,111165,100% Organic Pomace Olive oil,"['pure,pomaceoliveoil']"
15385,111166,Kashmiri Lal Mirch (Sweet Red Chilli),['powderedspices']
15386,111167,Fragrant Body Spray For Women - Essence,"[""women'sdeodorants""]"
15387,111168,Natural Face Cream Ayurvedic Care+,['facecare']
15388,111169,Legend For Woman Eau De Parfum,['eaudeparfum']
15389,111170,Naturedrop Dishwashing Liquid,['dishwashliquids&pastes']
15390,111171,Charcoal Charmers Gift Box,['facecare']
15391,111172,Namkeen - Green Chutney Rajasthani Style,['chips&cornsnacks']
15392,111173,Radiant Pearl Cellular Lightening 1 Facial Kit,['facecare']
15393,111174,Shower Gel - Green Tea,['showergel&bodywash']
15394,111175,Dragon Fruit,['exoticfruits']
15395,111176,"Nishamlaki Tablet, 500mg",['ayurveda']
15396,111177,Roasted Cashews - Pepper & Herbs,['roastedseeds&nuts']
15397,111178,Peeler & Knife Set - Super,['knives&peelers']
15398,111179,Scuderia Black Eau De Toilette,['eaudetoilette']
15399,111180,PROSTEEZ,['ayurveda']
15400,111181,Snacks/Cookie Glass Jar With Steel Cap,['glassware']
15401,111182,"24K Gold Face Mask - Skin Brightening, Firming, Anti Ageing Mask",['facecare']
15402,111183,Manjista Tablets,['ayurveda']
15403,111184,Baby Dry Medium (6-11 kg) - 5 Diapers,['diapers']
15404,111185,Bathing Soap - Lavender & Milk Cream,['bathingbars&soaps']
15405,111186,Leo Plastic Pet Water Bottle - Green Wide Mouth,['water&fridgebottles']
15406,111187,"Ivory Coast Grande Nuit, Single Origin Dark Chocolate - 55% Dark",['chocolates']
15407,111188,Red Onion Hair Conditioner,['shampoo&conditioner']
15408,111189,Stainless Steel Lunch Box With Insulated Bag - HL-1221,['steellunchboxes']
15409,111190,Spanish Olives - Pimiento Stuffed,"['olive,jalapeno,gherkin']"
15410,111191,"Rush - Deostick For Men, Cream Based Deodorant","[""men'sdeodorants""]"
15411,111192,Perfumed Toilet Tissue Paper Roll - Lavender,"['papernapkin,tissuebox']"
15412,111193,Opalware Classique Multiutility Bowl Set - Dazzle Purple,['plates&bowls']
15413,111194,Sifar Garam Masala,"['herbs,seasonings&rubs']"
15414,111195,Finger Millet/Ragi Flakes,['cereals&millets']
15415,111196,Nudge Deo Spray,"[""men'sdeodorants""]"
15416,111197,Quinoa White Seeds,['quinoa&grains']
15417,111198,54% Dark Roasted Almond Chocolate Bar,"['luxurychocolates,gifts']"
15418,111199,Natural Stretch Marks Bundle,['maternitypersonalcare']
15419,111200,Ice Cream - Double Chocolate,['gourmeticecream']
15420,111201,Herbal Clay Mud Face Mask - For Cleansing & Brightening Skin,['facecare']
15421,111202,Wet Mop - Micro Fiber Floor With Steel Stick,"['mops,wipers']"
15422,111203,Classic Plastic Dustbin / Garbage Bin - Ivory,['dustbins']
15423,111204,Prickly Heat Powder - Cool Gulabjal,['talcumpowder']
15424,111205,Idly Boiler - Aluminium,['cookandserve']
15425,111206,Digestion Turmeric Superfood Elixirs,['teabags']
15426,111207,Absolute Hydra Pro Overnight Gel,['facecare']
15427,111208,Frozen Dessert - Creme Caramel,['icecreams']
15428,111209,Cold Extracted Juice - Sugarcane,"['unsweetened,coldpress']"
15429,111210,Baked Beans in Tomato Sauce,['beans&pulses']
15430,111211,Pumpkin Seed - Green,['quinoa&grains']
15431,111212,Dr.Belmeur Clarifying Spot Calming Ampoule,['facecare']
15432,111213,Organic Ground Nut Oil/Mungaphali Oil,['groundnutoil']
15433,111214,Baby Care Collection Baby Gift Set - with Organic Cotton Baby One-Piece Romper,['babygiftsets']
15434,111215,Healthy Ritual For Growing Hair Shampoo,['shampoo&conditioner']
15435,111216,Mocktails - Mountain Mojito,['cocktailmixes']
15436,111217,Organic Wheat Grass Powder,['organicmasalas&spices']
15437,111218,K-Energy Bar - Choco Nutty,['granola&cerealbars']
15438,111219,Kids 0-2 Years Extra Soft Toothbrush,['toothbrush']
15439,111220,Pasta Sauce - Garden Combination,['mustard&cheesesauces']
15440,111221,Marmalade - Seville Orange,"['jams,marmalade,spreads']"
15441,111222,Kaiphal Powder - Supports Skin & Respiratory Wellness,['ayurveda']
15442,111223,Cross Water/Juice Glass Tumbler,['glassware']
15443,111224,"Silicone Teether - Apple, Orange",['soothers&teethers']
15444,111225,Danish - Cheese Pineapple,"['croissants,bagels']"
15445,111226,Kanakasavam,['ayurveda']
15446,111227,Andhra Special Red Chilli Pickle,['othervegpickle']
15447,111228,Dog Chews - 2 In 1 Bones,['petmeals&treats']
15448,111229,Preserve - Ginger,"['jams,marmalade,spreads']"
15449,111230,Crunchy Granola Almonds and Cranberries,['granola&cerealbars']
15450,111231,Green Olives - Pitted,"['olive,jalapeno,gherkin']"
15451,111232,Premium Applicator Tampons,['tampons&menstrualcups']
15452,111233,Ready Mix - Sambar,['breakfast&snackmixes']
15453,111234,Ready To Eat - Sambar Rice,['heat&eatreadymeals']
15454,111235,Chocolate - Lindor Assorted,['internationalchocolates']
15455,111236,"Baby Diaper - Pants, Medium, 7-12 kg, Soft Cotton, Soaks up to 12 Hours",['diapers']
15456,111237,Veg Dum Biryani Masala,['blendedmasalas']
15457,111238,Ready To Eat Bisibelebath,['breakfast&snackmixes']
15458,111239,New Orchid 2500 Casserole For Roti/Chapati - Dark-Brown,['casserole']
15459,111240,Ointment - Fast Relief,['everydaymedicine']
15460,111241,Cardamom - Black Tea Bags,['gourmettea&teabags']
15461,111242,Collagen Face Mask,['facecare']
15462,111243,"Advanced Therapy Hair Oil - Anti-Hair Fall, Hair Loss & Hair Repair",['hairoil&serum']
15463,111244,Masala - Rasam,['blendedmasalas']
15464,111245,Chocolate Fudge Topping,['homebaking']
15465,111246,Organic Coriander Powder/Dhania Powder,['powderedspices']
15466,111247,Powder - Cardamom,"['herbs,seasonings&rubs']"
15467,111248,Miracle Mint Herbal Tea,['gourmettea&teabags']
15468,111249,"Beauty Soap For Glowing Skin - Jasmine & Vitamin E, Offer",['bathingbars&soaps']
15469,111250,Chocos,['kidscereal']
15470,111251,L'Absolute Deodorant Spray,"[""women'sdeodorants""]"
15471,111252,Original Hand Wash Liquid Pump,['handwash&sanitizers']
15472,111253,Luvit Chocwich White Home Delights 187 g,['chocolates']
15473,111254,Soft Drink 2.25L+Mango Drink 600ml,['colddrinks']
15474,111255,Pomegranate - Peeled,"['cutfruit,tendercoconut']"
15475,111256,Storewell Plastic Storage container Polka Dots - Assorted,['containerssets']
15476,111257,Dune Plastic Basket 333 With Lid,"['laundry,storagebaskets']"
15477,111258,"Knife - Pointed End, 8 Inch",['knives&peelers']
15478,111259,Potato Crisps - Cheese Flavor,['nachos&chips']
15479,111260,Patchouli Essential Oil - 100% Pure & Natural,['aromatherapy']
15480,111261,Chunky Herby Tomato Chicken,['tomatoketchup&sauces']
15481,111262,Glass Water/Juice Tumbler - Beam Blue,['glassware']
15482,111263,"Induction Base Steel Kadai With Glass Lid - 22 cm, Fiesta",['kadai&frypans']
15483,111264,"Naked & Raw Coffee Body Scrub - Coconut, Tan Removal, Oily/Normal Skin",['bodyscrubs&exfoliants']
15484,111265,Masala Dabba - Plain Belly,['steelstoragecontainers']
15485,111266,Kitchen Moppy,"['mops,wipers']"
15486,111267,Chai/Opalware Coffee Mug Set - Trinity Green,"['cups,mugs&tumblers']"
15487,111268,New Extra Large,['diapers']
15488,111269,Soap Case - Avenue Nxt,['bathingaccessories']
15489,111270,Microfiber Kitchen Wipe,"['mops,wipers']"
15490,111271,Cocktail Nuts,['dryfruits&berries']
15491,111272,Jalapeno Slices in Vinegar Jar,"['olive,jalapeno,gherkin']"
15492,111273,Balakalpam,['ayurveda']
15493,111274,Mayonnaise - Smart,['mayonnaise']
15494,111275,"Hard Anodised Saucepan With Stainless Steel Lid - L95, 16 Cm",['tawa&saucepan']
15495,111276,Disney Belle Princess Kids Pencil Box With Sharpener,['exampads&pencilbox']
15496,111277,Jelly Drink With Nata De Coco - Peach,['gourmetjuices&drinks']
15497,111278,Methi - Chopped,['cut&peeledveggies']
15498,111279,"Imported Toilet Tissue Paper - Supremely Soft, Plain 3Ply",['toiletpaper']
15499,111280,Lentil Chips - Jalapeno,"['healthy,bakedsnacks']"
15500,111281,"Nesquik - Banana Flavour, Imported",['healthdrinks']
15501,111282,Whole Milk Powder,"['baking,cakedecorations']"
15502,111283,Tempest Concentrated Floral Perfume Free From Alcohol For Unisex,['attar']
15503,111284,Choco Muffills,['teacakes&slicecakes']
15504,111285,Face Wash & Day Cream,['facecare']
15505,111286,"A4 Notebook - Unruled, 224 Pages, Soft Cover","['notebooks,files,folders']"
15506,111287,Flawless Papaya & Orange Face Pack,['facecare']
15507,111288,Safe Sun Absolute Anti-Tan Scrub,['facecare']
15508,111289,Prawns - Pd Xtra Large,['frozenfish&seafood']
15509,111290,"Sanitary Pads - XL, Ultra Soft 50 pcs + Daily Liners - Clean & Fresh 20s Pack",['sanitarynapkins']
15510,111291,Steel Snack Bowl - No. 6,['bowls&vessels']
15511,111292,"Chilli - Pizza, Italian",['herbs&seasoning']
15512,111293,Safewash Matic Top Load Liquid Detergent,"['detergentpowder,liquid']"
15513,111294,"Saffron - Iranian, Premium Quality",['wholespices']
15514,111295,Mishti Doi,['curd']
15515,111296,Dust Pan Colour,['brooms&dustpans']
15516,111297,Fission Body Mist - For Woman,['bodysprays&mists']
15517,111298,Stainless Steel Multipurpose Knife - Red,['knives&peelers']
15518,111299,"Toilet Roll - 2 Ply -100% Virgin Pulp/Paper, Pack of 4",['toiletpaper']
15519,111300,Coconut Oil - Nirmal Cold Press Virgin,['otheredibleoils']
15520,111301,Body Deodorant - Legend,"[""men'sdeodorants""]"
15521,111302,Original Eau De Toilette,['eaudetoilette']
15522,111303,Play Lube- Massage 2 In 1 Stimulating,['sexualwellness']
15523,111304,"Silicon Basting Brush Kitchen Oil Cooking Tool - Blue, Bb-679",['bakingtools&brushes']
15524,111305,"Twister Plastic Container Set - Printed, Pink Foil Colour",['containerssets']
15525,111306,"Sitishield D95 Mask – Black, Large",['facemasks&safetygears']
15526,111307,Precious Brightening Face Exfoliator,['facecare']
15527,111308,Honey Crunch Corn Flakes,['flakes']
15528,111309,NHT 1020 Cordless Trimmer For Men - Black,['moustache&beardcare']
15529,111310,"Organic - Urad Whole (Gota), Unpolished",['organicdals&pulses']
15530,111311,Contura Aluminium Pressure Cooker - HC50,['pressurecookers']
15531,111312,"Bottle - Feeding, Comfort Handle, Impru-Hold, Assorted Color",['sippers&bottles']
15532,111313,"Xpress Eats, Ready-to-Eat Choley Masala",['heat&eatreadymeals']
15533,111314,Black Pepper Cheddar,['internationalcheese']
15534,111315,Premium Cloth Hanger,"['hangers,clips&rope']"
15535,111316,Handwash Moisture Shield,['handwash&sanitizers']
15536,111317,Ginger Beer - Non Alcoholic,['gourmetjuices&drinks']
15537,111318,Lip Therapy - Cherry,['lipcare']
15538,111319,Orange Peel-Off Mask,['facecare']
15539,111320,Professional Salon Series Pearl Facial Kit,['facecare']
15540,111321,Sweet & Salty Dry Fruit Munchies,['dryfruits&berries']
15541,111322,Choco Chips - Milk,['homebaking']
15542,111323,Fibre Rich Moong Dal Vada Mix,['breakfast&snackmixes']
15543,111324,Kurva Boiled Rice,['boiled&steamrice']
15544,111325,"Tiffin - Mini Hot Meal, Blue",['lunchboxes']
15545,111326,Very Berry Antioxidant - Trail Mix,['dryfruits&berries']
15546,111327,Wipeout Germ Killing Face Wash,['facecare']
15547,111328,Shea Butter - Deep Conditioning Moisturiser With Pure African Shea Butter,['bodycare']
15548,111329,"Brahmi - Memory Enhancer, 500mg",['ayurveda']
15549,111330,"Pebbles - Salted Mango, With Dark Chocolate","['luxurychocolates,gifts']"
15550,111331,Organic - Wheat Broken / Dhaliya,['organicflours']
15551,111332,Protein Packed Foxnuts - Radiant Pudina,['namkeen&savourysnacks']
15552,111333,Milo Active Go - Chocolate Flavour,['healthdrinks']
15553,111334,Daily Nourish Styling Gel - Normal Hold,['haircare&styling']
15554,111335,"Body Bath Dual Sided Hangable Loofah/Sponge/Scrubber - Cream, BB1423",['bathingaccessories']
15555,111336,"Chicken - Lemon Pepper Salami, Sliced",['chickensausages']
15556,111337,"Futura Plastic Shoe Rack/Shoe Stand - 3 Tier, Assorted Colour",['racks&holders']
15557,111338,Dried Fruit - Blackcurrant,['otherdryfruits']
15558,111339,Borosilicate Glass Rectangular Food Container With Dark Blue Lid,['containerssets']
15559,111340,1-2-3 Noodles - Pure Vegetarian,['instantnoodles']
15560,111341,"Pure - Handmade Neem & Aloevera Bathing Bar, With Natural Leaves",['bathingbars&soaps']
15561,111342,Salmon Smoked - Presliced,['frozenfish&seafood']
15562,111343,Deodorant Body Spray - Black Chastity Pour Homme,['bodysprays&mists']
15563,111344,"Dry Dog Food - Meat & Rice, For Adult Dogs",['petmeals&treats']
15564,111345,Dishwash Bar - Perfect,['dishwashliquids&pastes']
15565,111346,Jasmine Green Tea Bags,['gourmettea&teabags']
15566,111347,"Green Tea - Pure, Leaf",['greentea']
15567,111348,Whisky Glass - Elegan,['glassware']
15568,111349,Chicken Premium Ham,['chickensausages']
15569,111350,bb Popular Almond + bb Royal Whole Cashew + bb Royal Indian Raisins(200g),['otherdryfruits']
15570,111351,"All Natural Peanut Butter - Unsweetened, Creamy","['chocolate,peanutspread']"
15571,111352,"Nourishing Liquid Hand Wash - For Soft Moisturised Skin, Washes Away Germs",['handwash&sanitizers']
15572,111353,Sriracha Extra Hot Chilli Sauce,['thai&asiansauces']
15573,111354,"Revivify - Hello Sun Mineral Sunscreen, SPF 25, PA+++",['facecare']
15574,111355,"Treatment Kit - Clarifying Face Wash, Toner & Point Gel",['facecare']
15575,111356,"Led Batten - 20W CDL Dazzle Ray, Cool Day Light White",['cfl&ledbulbs']
15576,111357,"Coffee Dripper - Size 02, Red",['kitchentools&otheraccessories']
15577,111358,So Soft 3 Ply - Toilet Tissue Rolls,['toiletpaper']
15578,111359,Wheat Chapati,['heat&eatreadymeals']
15579,111360,Melamine Ice Cream Bowl Set - Orange,['glassware']
15580,111361,"Pure Lemon Glycerin Soap - Cold Processed, 100% Natural & Organic",['bathingbars&soaps']
15581,111362,Potato Chips - Pizza,['nachos&chips']
15582,111363,Dry Fruit Chikkis,['chikki&gajjak']
15583,111364,Tea - Masala,['teabags']
15584,111365,Avocado Cold Pressed Oil,['aromatherapy']
15585,111366,Mangowhite Peeling Gel,['facecare']
15586,111367,"Milk Mug - Blue & White, Flower Print","['cups,mugs&tumblers']"
15587,111368,Fresh & Glow Face Wash - Sulphate Free,['facecare']
15588,111369,Almond Brittle - Classic,"['luxurychocolates,gifts']"
15589,111370,"Long Notebook - Unruled, 160 Pages, Soft Cover","['notebooks,files,folders']"
15590,111371,Soup Cube - Vegetable,['importedsoups']
15591,111372,Polka Plastic Container - Yellow,['containerssets']
15592,111373,Garlic Granules,"['herbs,seasonings&rubs']"
15593,111374,"Candy Swirl Lollipop 2.5"" - 8th Birthday","['marshmallow,candy,jelly']"
15594,111375,Milk Bikis Biscuits,['glucose&milkbiscuits']
